Chunk_size,Chunk_Overlap,Time,Story Number,Question Number,EM,Precision,Recall,F1
cosine,"[1, 2]",3347.309970855713,72,7,0,0,0,0
cosine,"[1, 2]",3347.349195957184,72,8,0,0,0,0
cosine,"[1, 2]",3347.6555807590485,73,1,0,0,0,0
cosine,"[1, 2]",3347.692492723465,73,3,0,0,0,0
cosine,"[1, 2]",3364.4182147979736,73,7,0,0,0,0
cosine,"[1, 2]",3380.2639877796173,73,8,0,0,0,0
cosine,"[1, 2]",3394.725366830826,74,0,0,0,0,0
cosine,"[1, 2]",3412.164402961731,74,1,1,1.0,1.0,1.0
cosine,"[1, 2]",3426.99645280838,74,3,0,0,0,0
cosine,"[1, 2]",3437.574718952179,74,4,0,0,0,0
cosine,"[1, 2]",3437.604561805725,74,5,0,0,0,0
cosine,"[1, 2]",3452.2553968429565,74,6,0,0,0,0
cosine,"[1, 2]",3468.054936647415,74,8,0,1.0,0.5,0.6666666666666666
cosine,"[1, 2]",3468.3008828163147,75,0,0,0,0,0
cosine,"[1, 2]",3468.329144716263,75,6,0,0,0,0
cosine,"[1, 2]",3468.3668518066406,75,8,0,0,0,0
cosine,"[1, 2]",3486.4703888893127,76,3,0,0,0,0
cosine,"[1, 2]",3486.49938082695,76,4,0,0,0,0
cosine,"[1, 2]",3486.537833929062,76,5,0,0,0,0
cosine,"[1, 2]",3486.836442708969,77,3,0,0,0,0
cosine,"[1, 2]",3486.877695798874,77,4,0,0,0,0
cosine,"[1, 2]",3486.9162969589233,77,5,0,0,0,0
cosine,"[1, 2]",3486.9580578804016,77,6,0,0,0,0
cosine,"[1, 2]",3487.209379673004,78,0,0,0,0,0
cosine,"[1, 2]",3505.4349358081818,78,1,0,0.5,0.5,0.5
cosine,"[1, 2]",3505.467780828476,78,2,0,0,0,0
cosine,"[1, 2]",3505.5104010105133,78,3,0,0,0,0
cosine,"[1, 2]",3517.827087879181,78,4,0,0.16666666666666666,0.5,0.25
cosine,"[1, 2]",3517.8626806735992,78,5,0,0,0,0
cosine,"[1, 2]",3531.1516547203064,78,6,0,0,0,0
cosine,"[1, 2]",3531.1837565898895,78,7,0,0,0,0
cosine,"[1, 2]",3531.351347923279,79,1,0,0,0,0
cosine,"[1, 2]",3531.3806908130646,79,3,0,0,0,0
cosine,"[1, 2]",3531.424064874649,79,4,0,0,0,0
cosine,"[1, 2]",3531.463080883026,79,6,0,0,0,0
cosine,"[1, 2]",3531.5004308223724,79,7,0,0,0,0
cosine,"[1, 2]",3531.6401228904724,80,1,0,0,0,0
cosine,"[1, 2]",3531.679580926895,80,2,0,0,0,0
cosine,"[1, 2]",3531.714503765106,80,4,0,0,0,0
cosine,"[1, 2]",3544.9991297721863,80,5,0,0,0,0
cosine,"[1, 2]",3545.0294415950775,80,7,0,0,0,0
cosine,"[1, 2]",3545.186705827713,81,1,0,0,0,0
cosine,"[1, 2]",3545.2143869400024,81,2,0,0,0,0
cosine,"[1, 2]",3545.273577928543,81,6,0,0,0,0
cosine,"[1, 2]",3545.311330795288,81,7,0,0,0,0
cosine,"[1, 2]",3545.346488714218,81,8,0,0,0,0
cosine,"[1, 2]",3545.5011336803436,82,0,0,0,0,0
cosine,"[1, 2]",3545.5521829128265,82,2,0,0,0,0
cosine,"[1, 2]",3545.5882470607758,82,3,0,0,0,0
cosine,"[1, 2]",3545.624711751938,82,4,0,0,0,0
cosine,"[1, 2]",3545.6612198352814,82,5,0,0,0,0
cosine,"[1, 2]",3545.7018580436707,82,6,0,0,0,0
cosine,"[1, 2]",3545.8717517852783,83,0,0,0,0,0
cosine,"[1, 2]",3545.9139766693115,83,1,0,0,0,0
cosine,"[1, 2]",3545.9497599601746,83,4,0,0,0,0
cosine,"[1, 2]",3545.9881279468536,83,6,0,0,0,0
cosine,"[1, 2]",3563.3688628673553,83,8,0,0,0,0
cosine,"[1, 2]",3563.577663898468,84,2,0,0,0,0
cosine,"[1, 2]",3563.624435901642,84,4,0,0,0,0
cosine,"[1, 2]",3563.667303800583,84,5,0,0,0,0
cosine,"[1, 2]",3563.7235729694366,84,7,0,0,0,0
cosine,"[1, 2]",3574.3437008857727,84,8,0,0,0,0
cosine,"[1, 2]",3574.570364713669,85,0,0,0,0,0
cosine,"[1, 2]",3574.6012737751007,85,1,0,0,0,0
cosine,"[1, 2]",3574.6427137851715,85,3,0,0,0,0
cosine,"[1, 2]",3574.6831107139587,85,4,0,0,0,0
cosine,"[1, 2]",3574.7221949100494,85,5,0,0,0,0
cosine,"[1, 2]",3574.7706558704376,85,7,0,0,0,0
cosine,"[1, 2]",3574.81320977211,85,8,0,0,0,0
cosine,"[1, 2]",3574.9407176971436,86,1,0,0,0,0
cosine,"[1, 2]",3574.9779708385468,86,2,0,0,0,0
cosine,"[1, 2]",3590.537573814392,86,6,1,1.0,1.0,1.0
cosine,"[1, 2]",3605.317506790161,86,8,1,1.0,1.0,1.0
cosine,"[1, 2]",3621.1414227485657,87,0,0,0,0,0
cosine,"[1, 2]",3621.1714758872986,87,2,0,0,0,0
cosine,"[1, 2]",3621.2084488868713,87,3,0,0,0,0
cosine,"[1, 2]",3621.2366938591003,87,4,0,0,0,0
cosine,"[1, 2]",3621.2755529880524,87,5,0,0,0,0
cosine,"[1, 2]",3621.3122577667236,87,7,0,0,0,0
cosine,"[1, 2]",3621.3499867916107,87,8,0,0,0,0
cosine,"[1, 2]",3621.3869450092316,87,11,0,0,0,0
cosine,"[1, 2]",3621.5085067749023,88,0,0,0,0,0
cosine,"[1, 2]",3621.548398733139,88,1,0,0,0,0
cosine,"[1, 2]",3621.5880777835846,88,3,0,0,0,0
cosine,"[1, 2]",3621.6262526512146,88,5,0,0,0,0
cosine,"[1, 2]",3621.867915868759,89,1,0,0,0,0
cosine,"[1, 2]",3621.9013669490814,89,2,0,0,0,0
cosine,"[1, 2]",3621.936522960663,89,3,0,0,0,0
cosine,"[1, 2]",3621.9763898849487,89,4,0,0,0,0
cosine,"[1, 2]",3622.017439842224,89,5,0,0,0,0
cosine,"[1, 2]",3622.0585038661957,89,6,0,0,0,0
cosine,"[1, 2]",3622.094638824463,89,7,0,0,0,0
cosine,"[1, 2]",3622.134251832962,89,8,0,0,0,0
cosine,"[1, 2]",3637.1031517982483,90,0,0,0,0,0
cosine,"[1, 2]",3642.883909702301,90,2,0,0,0,0
cosine,"[1, 2]",3654.0506896972656,90,3,0,0,0,0
cosine,"[1, 2]",3668.311248779297,90,4,0,1.0,0.5,0.6666666666666666
cosine,"[1, 2]",3675.16029381752,90,6,0,0,0,0
cosine,"[1, 2]",3689.3966929912567,90,7,0,0,0,0
cosine,"[1, 2]",3689.7255380153656,91,3,0,0,0,0
cosine,"[1, 2]",3689.7562568187714,91,6,0,0,0,0
cosine,"[1, 2]",3689.7978937625885,91,7,0,0,0,0
cosine,"[1, 2]",3690.0334227085114,92,5,0,0,0,0
cosine,"[1, 2]",3690.071162700653,92,8,0,0,0,0
cosine,"[1, 2]",3690.1078128814697,92,9,0,0,0,0
cosine,"[1, 2]",3690.144761800766,92,10,0,0,0,0
cosine,"[1, 2]",3690.185414791107,92,12,0,0,0,0
cosine,"[1, 2]",3690.3164427280426,93,0,0,0,0,0
cosine,"[1, 2]",3690.357818841934,93,1,0,0,0,0
cosine,"[1, 2]",3690.3980617523193,93,2,0,0,0,0
cosine,"[1, 2]",3690.4499509334564,93,5,0,0,0,0
cosine,"[1, 2]",3690.4905877113342,93,6,0,0,0,0
cosine,"[1, 2]",3690.5284678936005,93,7,0,0,0,0
cosine,"[1, 2]",3690.5637197494507,93,9,0,0,0,0
cosine,"[1, 2]",3690.606269836426,93,11,0,0,0,0
cosine,"[1, 2]",3690.645056962967,93,13,0,0,0,0
cosine,"[1, 2]",3690.6808576583862,93,14,0,0,0,0
cosine,"[1, 2]",3690.716178894043,93,15,0,0,0,0
cosine,"[1, 2]",3690.755198955536,93,17,0,0,0,0
cosine,"[1, 2]",3690.7879428863525,93,18,0,0,0,0
cosine,"[1, 2]",3690.823161840439,93,20,0,0,0,0
cosine,"[1, 2]",3690.8619668483734,93,22,0,0,0,0
cosine,"[1, 2]",3690.9016649723053,93,24,0,0,0,0
cosine,"[1, 2]",3690.9390738010406,93,27,0,0,0,0
cosine,"[1, 2]",3703.9000787734985,93,28,0,0,0,0
cosine,"[1, 2]",3722.2920587062836,94,1,0,0,0,0
cosine,"[1, 2]",3740.4615800380707,94,2,0,0,0,0
cosine,"[1, 2]",3758.7626366615295,94,3,0,0,0,0
cosine,"[1, 2]",3758.792781829834,94,6,0,0,0,0
cosine,"[1, 2]",3777.001254796982,94,7,0,1.0,0.5,0.6666666666666666
cosine,"[1, 2]",3777.0318536758423,94,8,0,0,0,0
cosine,"[1, 2]",3777.1811215877533,95,0,0,0,0,0
cosine,"[1, 2]",3777.220933675766,95,1,0,0,0,0
cosine,"[1, 2]",3777.2620887756348,95,3,0,0,0,0
cosine,"[1, 2]",3777.29781293869,95,5,0,0,0,0
cosine,"[1, 2]",3777.335504770279,95,6,0,0,0,0
cosine,"[1, 2]",3777.3733417987823,95,7,0,0,0,0
cosine,"[1, 2]",3777.4126868247986,95,9,0,0,0,0
cosine,"[1, 2]",3777.555317878723,96,0,0,0,0,0
cosine,"[1, 2]",3777.584686756134,96,1,0,0,0,0
cosine,"[1, 2]",3777.6216356754303,96,2,0,0,0,0
cosine,"[1, 2]",3777.661668777466,96,3,0,0,0,0
cosine,"[1, 2]",3777.702556848526,96,4,0,0,0,0
cosine,"[1, 2]",3777.7553498744965,96,6,0,0,0,0
cosine,"[1, 2]",3792.21843290329,97,0,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",3806.5855498313904,97,1,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",3820.034965991974,97,2,0,0,0,0
cosine,"[1, 2]",3834.5516517162323,97,3,0,0,0,0
cosine,"[1, 2]",3849.043777704239,97,4,1,1.0,1.0,1.0
cosine,"[1, 2]",3849.0721347332,97,5,0,0,0,0
cosine,"[1, 2]",3865.708873987198,97,6,0,0,0,0
cosine,"[1, 2]",3880.069552898407,97,7,1,1.0,1.0,1.0
cosine,"[1, 2]",3893.5330917835236,97,9,1,1.0,1.0,1.0
cosine,"[1, 2]",3907.888340950012,97,10,1,1.0,1.0,1.0
cosine,"[1, 2]",3922.3437247276306,97,12,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",3922.3754737377167,97,13,0,0,0,0
cosine,"[1, 2]",3935.843245744705,97,14,1,1.0,1.0,1.0
cosine,"[1, 2]",3950.2158358097076,97,15,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",3964.588581800461,97,16,0,1.0,0.16666666666666666,0.2857142857142857
cosine,"[1, 2]",3977.8304257392883,97,17,1,1.0,1.0,1.0
cosine,"[1, 2]",3992.310638666153,97,18,0,0,0,0
cosine,"[1, 2]",4004.7128047943115,97,20,1,1.0,1.0,1.0
cosine,"[1, 2]",4019.2118089199066,97,21,1,1.0,1.0,1.0
cosine,"[1, 2]",4033.5858788490295,97,22,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",4045.995547771454,97,23,1,1.0,1.0,1.0
cosine,"[1, 2]",4059.604851961136,97,24,1,1.0,1.0,1.0
cosine,"[1, 2]",4075.152005672455,97,25,1,1.0,1.0,1.0
cosine,"[1, 2]",4075.248831987381,98,0,0,0,0,0
cosine,"[1, 2]",4075.2767946720123,98,1,0,0,0,0
cosine,"[1, 2]",4075.3161709308624,98,2,0,0,0,0
cosine,"[1, 2]",4075.3548867702484,98,3,0,0,0,0
cosine,"[1, 2]",4075.407586812973,98,6,0,0,0,0
cosine,"[1, 2]",4084.6766510009766,98,8,0,0,0,0
cosine,"[1, 2]",4084.982212781906,99,1,0,0,0,0
cosine,"[1, 2]",4085.0249106884003,99,3,0,0,0,0
cosine,"[1, 2]",4085.0767788887024,99,7,0,0,0,0
cosine,"[1, 2]",4085.1181218624115,99,8,0,0,0,0
cosine,"[1, 2]",4085.1579778194427,99,9,0,0,0,0
cosine,"[1, 2]",4085.195816755295,99,10,0,0,0,0
cosine,"[1, 2]",4097.86656165123,0,0,1,1.0,1.0,1.0
cosine,"[1, 2]",4110.490426778793,0,1,1,1.0,1.0,1.0
cosine,"[1, 2]",4123.513206958771,0,2,0,0.125,0.5,0.2
cosine,"[1, 2]",4123.544509887695,0,3,0,0,0,0
cosine,"[1, 2]",4136.320340871811,0,5,0,0,0,0
cosine,"[1, 2]",4149.025738954544,0,6,1,1.0,1.0,1.0
cosine,"[1, 2]",4149.055228948593,0,7,0,0,0,0
cosine,"[1, 2]",4161.6460428237915,0,8,1,1.0,1.0,1.0
cosine,"[1, 2]",4161.793023824692,1,0,0,0,0,0
cosine,"[1, 2]",4161.8212468624115,1,1,0,0,0,0
cosine,"[1, 2]",4161.861064910889,1,2,0,0,0,0
cosine,"[1, 2]",4161.8984298706055,1,3,0,0,0,0
cosine,"[1, 2]",4161.930006027222,1,4,0,0,0,0
cosine,"[1, 2]",4161.966096878052,1,5,0,0,0,0
cosine,"[1, 2]",4162.015068769455,1,7,0,0,0,0
cosine,"[1, 2]",4162.2416298389435,2,0,0,0,0,0
cosine,"[1, 2]",4162.278997898102,2,2,0,0,0,0
cosine,"[1, 2]",4162.312910795212,2,5,0,0,0,0
cosine,"[1, 2]",4162.361820936203,2,7,0,0,0,0
cosine,"[1, 2]",4162.40252995491,2,8,0,0,0,0
cosine,"[1, 2]",4162.551360845566,3,0,0,0,0,0
cosine,"[1, 2]",4162.577834844589,3,1,0,0,0,0
cosine,"[1, 2]",4162.615962743759,3,2,0,0,0,0
cosine,"[1, 2]",4162.6540467739105,3,3,0,0,0,0
cosine,"[1, 2]",4162.691190004349,3,4,0,0,0,0
cosine,"[1, 2]",4162.730475902557,3,6,0,0,0,0
cosine,"[1, 2]",4162.766700744629,3,7,0,0,0,0
cosine,"[1, 2]",4162.905643939972,4,0,0,0,0,0
cosine,"[1, 2]",4162.944609880447,4,2,0,0,0,0
cosine,"[1, 2]",4162.979797840118,4,3,0,0,0,0
cosine,"[1, 2]",4163.013928890228,4,5,0,0,0,0
cosine,"[1, 2]",4163.048457860947,4,6,0,0,0,0
cosine,"[1, 2]",4163.088063955307,4,7,0,0,0,0
cosine,"[1, 2]",4163.356243848801,5,0,0,0,0,0
cosine,"[1, 2]",4163.3879606723785,5,1,0,0,0,0
cosine,"[1, 2]",4170.036915779114,5,2,0,0,0,0
cosine,"[1, 2]",4170.082036972046,5,4,0,0,0,0
cosine,"[1, 2]",4176.445139884949,5,7,0,0,0,0
cosine,"[1, 2]",4176.4813487529755,5,8,0,0,0,0
cosine,"[1, 2]",4176.760482788086,6,0,0,0,0,0
cosine,"[1, 2]",4195.248464822769,6,1,0,0,0,0
cosine,"[1, 2]",4195.280629873276,6,4,0,0,0,0
cosine,"[1, 2]",4195.418740987778,6,5,0,0,0,0
cosine,"[1, 2]",4195.482225894928,6,6,0,0,0,0
cosine,"[1, 2]",4195.5232656002045,6,7,0,0,0,0
cosine,"[1, 2]",4195.629383802414,7,4,0,0,0,0
cosine,"[1, 2]",4208.706080913544,7,7,1,1.0,1.0,1.0
cosine,"[1, 2]",4221.665774822235,7,10,0,0.5,0.16666666666666666,0.25
cosine,"[1, 2]",4234.859468698502,7,11,1,1.0,1.0,1.0
cosine,"[1, 2]",4234.993179798126,8,2,0,0,0,0
cosine,"[1, 2]",4235.026902914047,8,4,0,0,0,0
cosine,"[1, 2]",4248.109664916992,8,5,0,0,0,0
cosine,"[1, 2]",4248.137041807175,8,6,0,0,0,0
cosine,"[1, 2]",4248.169435739517,8,7,0,0,0,0
cosine,"[1, 2]",4248.195954799652,8,8,0,0,0,0
cosine,"[1, 2]",4248.230201721191,8,9,0,0,0,0
cosine,"[1, 2]",4248.265684843063,8,10,0,0,0,0
cosine,"[1, 2]",4248.433577775955,9,0,0,0,0,0
cosine,"[1, 2]",4248.473088979721,9,1,0,0,0,0
cosine,"[1, 2]",4248.510589838028,9,2,0,0,0,0
cosine,"[1, 2]",4248.5480098724365,9,3,0,0,0,0
cosine,"[1, 2]",4248.578129768372,9,4,0,0,0,0
cosine,"[1, 2]",4248.6160707473755,9,5,0,0,0,0
cosine,"[1, 2]",4248.650479793549,9,6,0,0,0,0
cosine,"[1, 2]",4248.687191724777,9,7,0,0,0,0
cosine,"[1, 2]",4248.720701932907,9,8,0,0,0,0
cosine,"[1, 2]",4266.161821842194,10,0,0,0,0,0
cosine,"[1, 2]",4266.192970991135,10,1,0,0,0,0
cosine,"[1, 2]",4266.230221748352,10,2,0,0,0,0
cosine,"[1, 2]",4266.258789777756,10,4,0,0,0,0
cosine,"[1, 2]",4266.30269575119,10,5,0,0,0,0
cosine,"[1, 2]",4266.3479108810425,10,6,0,0,0,0
cosine,"[1, 2]",4266.386216878891,10,8,0,0,0,0
cosine,"[1, 2]",4266.570060014725,11,1,0,0,0,0
cosine,"[1, 2]",4281.024611711502,11,2,0,1.0,0.5,0.6666666666666666
cosine,"[1, 2]",4281.055056810379,11,3,0,0,0,0
cosine,"[1, 2]",4281.089937925339,11,4,0,0,0,0
cosine,"[1, 2]",4281.131537914276,11,5,0,0,0,0
cosine,"[1, 2]",4281.178493738174,11,6,0,0,0,0
cosine,"[1, 2]",4281.327070951462,12,0,0,0,0,0
cosine,"[1, 2]",4281.366140842438,12,1,0,0,0,0
cosine,"[1, 2]",4281.401202917099,12,2,0,0,0,0
cosine,"[1, 2]",4281.436419725418,12,3,0,0,0,0
cosine,"[1, 2]",4281.475312709808,12,4,0,0,0,0
cosine,"[1, 2]",4281.512697696686,12,5,0,0,0,0
cosine,"[1, 2]",4281.549929857254,12,6,0,0,0,0
cosine,"[1, 2]",4281.590085744858,12,7,0,0,0,0
cosine,"[1, 2]",4281.867794752121,13,2,0,0,0,0
cosine,"[1, 2]",4281.903179883957,13,3,0,0,0,0
cosine,"[1, 2]",4281.939206838608,13,4,0,0,0,0
cosine,"[1, 2]",4294.979223012924,13,6,0,0,0,0
cosine,"[1, 2]",4295.0118618011475,13,7,0,0,0,0
cosine,"[1, 2]",4295.050047874451,13,8,0,0,0,0
cosine,"[1, 2]",4295.307404756546,14,0,0,0,0,0
cosine,"[1, 2]",4295.349338769913,14,1,0,0,0,0
cosine,"[1, 2]",4307.749168872833,14,2,0,0,0,0
cosine,"[1, 2]",4307.784936904907,14,3,0,0,0,0
cosine,"[1, 2]",4307.822776794434,14,4,0,0,0,0
cosine,"[1, 2]",4307.856382846832,14,5,0,0,0,0
cosine,"[1, 2]",4314.647754907608,14,7,0,0.13333333333333333,1.0,0.23529411764705882
cosine,"[1, 2]",4314.897646665573,15,0,0,0,0,0
cosine,"[1, 2]",4314.9448347091675,15,3,0,0,0,0
cosine,"[1, 2]",4314.976891756058,15,4,0,0,0,0
cosine,"[1, 2]",4315.009907960892,15,5,0,0,0,0
cosine,"[1, 2]",4315.138744831085,16,1,0,0,0,0
cosine,"[1, 2]",4315.166227817535,16,2,0,0,0,0
cosine,"[1, 2]",4315.206032752991,16,3,0,0,0,0
cosine,"[1, 2]",4315.2446830272675,16,4,0,0,0,0
cosine,"[1, 2]",4315.607300758362,17,0,0,0,0,0
cosine,"[1, 2]",4315.645601034164,17,1,0,0,0,0
cosine,"[1, 2]",4315.687214851379,17,2,0,0,0,0
cosine,"[1, 2]",4315.731719732285,17,4,0,0,0,0
cosine,"[1, 2]",4315.773099899292,17,5,0,0,0,0
cosine,"[1, 2]",4315.812855005264,17,7,0,0,0,0
cosine,"[1, 2]",4315.856438875198,17,8,0,0,0,0
cosine,"[1, 2]",4315.958709955215,18,0,0,0,0,0
cosine,"[1, 2]",4326.937194824219,18,5,0,0,0,0
cosine,"[1, 2]",4326.96937084198,18,6,0,0,0,0
cosine,"[1, 2]",4338.035683631897,18,7,0,0.2222222222222222,0.14285714285714285,0.17391304347826086
cosine,"[1, 2]",4351.292256832123,18,8,0,0.25,0.4,0.3076923076923077
cosine,"[1, 2]",4351.423597812653,19,4,0,0,0,0
cosine,"[1, 2]",4351.452380895615,19,5,0,0,0,0
cosine,"[1, 2]",4369.481078863144,19,6,0,0,0,0
cosine,"[1, 2]",4369.512891769409,19,7,0,0,0,0
cosine,"[1, 2]",4369.548068761826,19,8,0,0,0,0
cosine,"[1, 2]",4369.638063669205,20,0,0,0,0,0
cosine,"[1, 2]",4369.678454875946,20,1,0,0,0,0
cosine,"[1, 2]",4379.652870893478,20,2,1,1.0,1.0,1.0
cosine,"[1, 2]",4389.744256973267,20,4,1,1.0,1.0,1.0
cosine,"[1, 2]",4399.796589612961,20,7,0,0,0,0
cosine,"[1, 2]",4399.939176797867,21,0,0,0,0,0
cosine,"[1, 2]",4409.976091861725,21,1,0,0,0,0
cosine,"[1, 2]",4410.006472826004,21,2,0,0,0,0
cosine,"[1, 2]",4410.041409730911,21,3,0,0,0,0
cosine,"[1, 2]",4410.068546772003,21,4,0,0,0,0
cosine,"[1, 2]",4410.106820821762,21,5,0,0,0,0
cosine,"[1, 2]",4410.14767575264,21,8,0,0,0,0
cosine,"[1, 2]",4410.306649684906,22,4,0,0,0,0
cosine,"[1, 2]",4410.359753847122,22,6,0,0,0,0
cosine,"[1, 2]",4410.40841293335,22,8,0,0,0,0
cosine,"[1, 2]",4410.572688817978,23,1,0,0,0,0
cosine,"[1, 2]",4410.609140872955,23,2,0,0,0,0
cosine,"[1, 2]",4410.657041788101,23,4,0,0,0,0
cosine,"[1, 2]",4410.694949865341,23,6,0,0,0,0
cosine,"[1, 2]",4410.732565879822,23,7,0,0,0,0
cosine,"[1, 2]",4410.766026973724,23,8,0,0,0,0
cosine,"[1, 2]",4410.98499083519,24,1,0,0,0,0
cosine,"[1, 2]",4411.021452665329,24,3,0,0,0,0
cosine,"[1, 2]",4411.058329820633,24,5,0,0,0,0
cosine,"[1, 2]",4411.095691919327,24,6,0,0,0,0
cosine,"[1, 2]",4411.1370186805725,24,7,0,0,0,0
cosine,"[1, 2]",4411.173575878143,24,9,0,0,0,0
cosine,"[1, 2]",4411.215404033661,24,10,0,0,0,0
cosine,"[1, 2]",4411.518114805222,25,1,0,0,0,0
cosine,"[1, 2]",4411.557790994644,25,2,0,0,0,0
cosine,"[1, 2]",4411.596609592438,25,3,0,0,0,0
cosine,"[1, 2]",4411.649154663086,25,5,0,0,0,0
cosine,"[1, 2]",4411.693573713303,25,6,0,0,0,0
cosine,"[1, 2]",4411.734951734543,25,7,0,0,0,0
cosine,"[1, 2]",4411.773637771606,25,8,0,0,0,0
cosine,"[1, 2]",4411.943914890289,26,1,0,0,0,0
cosine,"[1, 2]",4411.983733892441,26,2,0,0,0,0
cosine,"[1, 2]",4412.0262978076935,26,3,0,0,0,0
cosine,"[1, 2]",4412.067981719971,26,4,0,0,0,0
cosine,"[1, 2]",4412.104697704315,26,5,0,0,0,0
cosine,"[1, 2]",4412.154512882233,26,7,0,0,0,0
cosine,"[1, 2]",4412.193472862244,26,8,0,0,0,0
cosine,"[1, 2]",4412.507341623306,27,6,0,0,0,0
cosine,"[1, 2]",4412.748108625412,28,0,0,0,0,0
cosine,"[1, 2]",4412.7802476882935,28,2,0,0,0,0
cosine,"[1, 2]",4412.815440893173,28,3,0,0,0,0
cosine,"[1, 2]",4412.853118896484,28,4,0,0,0,0
cosine,"[1, 2]",4412.89081287384,28,5,0,0,0,0
cosine,"[1, 2]",4412.929201841354,28,7,0,0,0,0
cosine,"[1, 2]",4412.970013856888,28,8,0,0,0,0
cosine,"[1, 2]",4413.004633665085,28,9,0,0,0,0
cosine,"[1, 2]",4413.040574789047,28,11,0,0,0,0
cosine,"[1, 2]",4413.078930854797,28,12,0,0,0,0
cosine,"[1, 2]",4413.128379821777,28,15,0,0,0,0
cosine,"[1, 2]",4413.167503833771,28,17,0,0,0,0
cosine,"[1, 2]",4413.216015815735,28,19,0,0,0,0
cosine,"[1, 2]",4413.25571680069,28,20,0,0,0,0
cosine,"[1, 2]",4413.303951740265,28,24,0,0,0,0
cosine,"[1, 2]",4413.346421957016,28,25,0,0,0,0
cosine,"[1, 2]",4413.486564874649,29,0,0,0,0,0
cosine,"[1, 2]",4413.526731014252,29,1,0,0,0,0
cosine,"[1, 2]",4413.603107690811,29,7,0,0,0,0
cosine,"[1, 2]",4413.758562803268,30,1,0,0,0,0
cosine,"[1, 2]",4413.804916858673,30,4,0,0,0,0
cosine,"[1, 2]",4413.843423843384,30,6,0,0,0,0
cosine,"[1, 2]",4413.876056671143,30,7,0,0,0,0
cosine,"[1, 2]",4414.052398681641,31,3,0,0,0,0
cosine,"[1, 2]",4414.090545892715,31,7,0,0,0,0
cosine,"[1, 2]",4414.1394329071045,31,9,0,0,0,0
cosine,"[1, 2]",4427.372714996338,32,0,1,0,0,0
cosine,"[1, 2]",4427.405725955963,32,1,0,0,0,0
cosine,"[1, 2]",4440.519071817398,32,3,0,0,0,0
cosine,"[1, 2]",4440.551642894745,32,5,0,0,0,0
cosine,"[1, 2]",4440.5882778167725,32,6,0,0,0,0
cosine,"[1, 2]",4440.618037939072,32,7,0,0,0,0
cosine,"[1, 2]",4440.659861803055,32,9,0,0,0,0
cosine,"[1, 2]",4440.700476884842,32,11,0,0,0,0
cosine,"[1, 2]",4440.985630989075,33,0,0,0,0,0
cosine,"[1, 2]",4441.038041830063,33,2,0,0,0,0
cosine,"[1, 2]",4441.082981824875,33,3,0,0,0,0
cosine,"[1, 2]",4441.123362064362,33,4,0,0,0,0
cosine,"[1, 2]",4441.163977861404,33,5,0,0,0,0
cosine,"[1, 2]",4441.203095674515,33,7,0,0,0,0
cosine,"[1, 2]",4457.046988725662,34,0,0,0,0,0
cosine,"[1, 2]",4457.088323831558,34,2,0,0,0,0
cosine,"[1, 2]",4457.131796836853,34,7,0,0,0,0
cosine,"[1, 2]",4457.388541936874,35,0,0,0,0,0
cosine,"[1, 2]",4457.43056678772,35,1,0,0,0,0
cosine,"[1, 2]",4457.470295667648,35,2,0,0,0,0
cosine,"[1, 2]",4457.511095046997,35,3,0,0,0,0
cosine,"[1, 2]",4457.553927898407,35,5,0,0,0,0
cosine,"[1, 2]",4457.597053766251,35,6,0,0,0,0
cosine,"[1, 2]",4457.635888814926,35,7,0,0,0,0
cosine,"[1, 2]",4457.674486875534,35,8,0,0,0,0
cosine,"[1, 2]",4457.809666633606,36,0,0,0,0,0
cosine,"[1, 2]",4457.8506779670715,36,1,0,0,0,0
cosine,"[1, 2]",4457.883971691132,36,3,0,0,0,0
cosine,"[1, 2]",4457.923420906067,36,4,0,0,0,0
cosine,"[1, 2]",4457.97168469429,36,8,0,0,0,0
cosine,"[1, 2]",4458.016813755035,36,10,0,0,0,0
cosine,"[1, 2]",4458.054329872131,36,12,0,0,0,0
cosine,"[1, 2]",4458.111987829208,36,16,0,0,0,0
cosine,"[1, 2]",4458.1480367183685,36,19,0,0,0,0
cosine,"[1, 2]",4458.202337026596,36,22,0,0,0,0
cosine,"[1, 2]",4458.242174863815,36,23,0,0,0,0
cosine,"[1, 2]",4458.280603885651,36,24,0,0,0,0
cosine,"[1, 2]",4475.6536257267,37,1,0,0,0,0
cosine,"[1, 2]",4492.96222281456,37,2,0,0,0,0
cosine,"[1, 2]",4510.871161699295,37,3,0,0.06666666666666667,0.5,0.11764705882352941
cosine,"[1, 2]",4520.929897785187,37,4,0,0,0,0
cosine,"[1, 2]",4538.183287620544,37,5,0,0,0,0
cosine,"[1, 2]",4538.214372873306,37,6,0,0,0,0
cosine,"[1, 2]",4555.403174877167,37,8,0,0,0,0
cosine,"[1, 2]",4555.650003910065,38,0,0,0,0,0
cosine,"[1, 2]",4555.690381765366,38,3,0,0,0,0
cosine,"[1, 2]",4555.725576877594,38,4,0,0,0,0
cosine,"[1, 2]",4555.763551950455,38,5,0,0,0,0
